x_coord,y_coord,surface,end,z_top,cwt_f10,cwt_f12,cwt_f14,cwt_f16,cwt_f18,cwt_f20,cwt_f22,cwt_f24,cwt_f26,cwt_f28,cwt_f30,cwt_f32,cwt_f34,cwt_f36,cwt_f38,cwt_f40,Borehole_name,DAS_name,train_number
192611.7707,502857.9625,0.33,-4.0,2.4,2.258029580674508e-09,2.993552789185976e-09,3.4842458791046983e-09,3.1934811007027478e-09,2.194145359427552e-09,1.3041763815678286e-09,8.99183291975991e-10,5.401915437947295e-10,4.249789544256708e-10,3.598491691232573e-10,3.608221922456584e-10,4.0718297916016034e-10,6.07445213471357e-10,6.983651664698561e-10,8.780106422082838e-10,1.2613923313881002e-09,21C0271,260,7
192611.7707,502857.9625,0.33,-4.0,2.4,2.193932162480973e-09,3.586863433695145e-09,4.9668722294693265e-09,5.0450438935336295e-09,4.6426305115217684e-09,3.1314206116592395e-09,2.251575508614572e-09,1.7973223154444295e-09,2.0292317014360527e-09,1.8333358701822413e-09,1.2801271216638734e-09,1.1075284464583986e-09,2.2727787421275804e-09,2.56181240897414e-09,1.816101580308278e-09,1.4957144306672914e-09,21C0271,260,8
192611.7707,502857.9625,0.33,-4.0,2.4,3.9273864779411115e-09,4.9366032465278795e-09,5.147734407011873e-09,4.928846466416682e-09,4.419387879273651e-09,3.4048049490047102e-09,2.867951025607023e-09,1.761350700770993e-09,1.1439097316872374e-09,6.952871542400127e-10,6.036345100473404e-10,7.520403844763852e-10,1.1971656350462959e-09,1.1678596453445595e-09,1.099393291164428e-09,1.4717728744205026e-09,21C0271,260,9
192611.7707,502857.9625,0.33,-4.0,2.4,8.703499232287497e-10,9.50766812449617e-10,1.641007796166048e-09,2.5770574104886892e-09,3.4382145654061087e-09,3.192055109107533e-09,3.323039330067238e-09,3.054370477615362e-09,2.475248413886369e-09,1.6224132185467283e-09,1.182209102341934e-09,7.880056452161995e-10,9.190105049130895e-10,1.6981972669394055e-09,2.4894783116058033e-09,2.1274892504111834e-09,21C0271,260,10
192611.7707,502857.9625,0.33,-4.0,2.4,2.6332680466863394e-09,3.9794466555317676e-09,5.453960075976413e-09,5.6191389962269606e-09,4.9383558993098115e-09,3.032470436613231e-09,1.933567883186385e-09,1.377505153482936e-09,1.512408406582331e-09,1.470293846529138e-09,1.0810921145734654e-09,1.0233324911372263e-09,2.033812588308728e-09,2.253802578881964e-09,1.6271262947513595e-09,1.6566549969544901e-09,21C0271,260,11
192611.7707,502857.9625,0.33,-4.0,2.4,2.3154764002165903e-09,2.1623698395161527e-09,2.0268757444512193e-09,2.728503392348073e-09,3.70860711485491e-09,4.038086632709882e-09,3.738129130920451e-09,3.448487619546798e-09,2.801462676566468e-09,1.6890293597680544e-09,1.3033815035765862e-09,1.130468065737092e-09,1.252426881754721e-09,1.5521937158238755e-09,1.535679132291657e-09,1.2701388321859491e-09,21C0271,260,12
192611.7707,502857.9625,0.33,-4.0,2.4,3.052146794603504e-09,3.1251557293240754e-09,4.2957655712722686e-09,5.2977015270924635e-09,5.3062061968130626e-09,3.701731132934869e-09,2.855828173096804e-09,2.2242160199907944e-09,1.901995835918525e-09,1.7066330187415822e-09,1.5569759988605183e-09,1.4694577683854636e-09,1.2900456834289615e-09,1.011644296635122e-09,7.076126580729403e-10,6.722972449976816e-10,21C0271,260,13
192611.7707,502857.9625,0.33,-4.0,2.4,3.475930685111686e-09,4.0985449996073354e-09,4.264539320652212e-09,3.879369904329181e-09,3.106332493387984e-09,3.2599305900880954e-09,3.2913516998626487e-09,2.516988823837906e-09,2.1702587460948075e-09,2.160225516890615e-09,1.883689875647268e-09,1.5173553351787122e-09,1.198481672054921e-09,1.458329789960039e-09,1.6979998618060135e-09,1.563581168485554e-09,21C0271,260,14
192611.7707,502857.9625,0.33,-4.0,2.4,3.204745143609291e-09,4.3102832485313445e-09,4.672028297175128e-09,4.201992690402338e-09,2.8151396175750342e-09,1.5768762400133094e-09,1.148006741787925e-09,9.293574800699022e-10,1.0040191304326114e-09,1.007710339943068e-09,9.571355900689387e-10,1.0659312029913488e-09,1.560214003892077e-09,1.5857035233072443e-09,1.2808313315470312e-09,1.3718259456907819e-09,21C0271,260,15
192594.7404,502867.8066,0.42,-4.5,3.3000000000000003,1.2619078696503604e-08,2.1702252142443343e-08,2.846232559396404e-08,2.5204831982336755e-08,1.500647813370457e-08,7.655391858066612e-09,5.428600759919294e-09,4.410510981916675e-09,4.7916853830682024e-09,4.579107589450576e-09,3.5537995853778726e-09,3.052778158391531e-09,5.8602851971052905e-09,6.422475274533987e-09,4.4706297407802526e-09,3.3620475049086515e-09,21D0189,280,1
192594.7404,502867.8066,0.42,-4.5,3.3000000000000003,1.3404797815014782e-08,1.2402909085087046e-08,1.316469531987694e-08,1.5119633216580234e-08,1.5237408663987017e-08,1.8418792742741365e-08,2.140797021101404e-08,1.8732316708080124e-08,1.3830005508382937e-08,8.575920713819382e-09,6.9050249934541725e-09,5.532962665106503e-09,4.871071441369176e-09,4.855926633020431e-09,4.552709015252107e-09,4.031570813313667e-09,21D0189,280,2
192594.7404,502867.8066,0.42,-4.5,3.3000000000000003,1.4068227006491288e-08,1.9122909354196613e-08,2.2374049048151475e-08,2.0828163413492817e-08,1.5891111964355973e-08,1.1353093905530104e-08,9.253699822229863e-09,8.124474320495474e-09,7.807455051694458e-09,7.204992001271721e-09,6.054436945991009e-09,5.001301648455976e-09,6.1458357717080175e-09,6.1614606229870234e-09,4.468989602215701e-09,3.70860702755641e-09,21D0189,280,3
192594.7404,502867.8066,0.42,-4.5,3.3000000000000003,1.9106559094668163e-08,2.3609034341652537e-08,2.434989428928473e-08,2.102401800447767e-08,1.644203736044782e-08,1.27420654972095e-08,1.1245772951593866e-08,9.928795662012806e-09,8.982362143147074e-09,7.62899886709197e-09,6.782051787285434e-09,6.186013175130567e-09,6.425548349971829e-09,6.177212963076587e-09,4.460661286484775e-09,3.674188273837378e-09,21D0189,280,4
192594.7404,502867.8066,0.42,-4.5,3.3000000000000003,1.3345233025273193e-08,1.2261478136117606e-08,1.1723613382152537e-08,1.4060341763434186e-08,1.4258851279681611e-08,1.0264058509881892e-08,7.601010421844108e-09,6.0719325411996e-09,6.080509252034679e-09,5.999559017202535e-09,5.328691697334416e-09,4.2713199667483685e-09,3.5802221254575394e-09,3.035560304363831e-09,2.3828130418269333e-09,2.1190068609241487e-09,21D0189,280,5
192594.7404,502867.8066,0.42,-4.5,3.3000000000000003,1.266269318003949e-08,1.903461076452328e-08,2.1330889403354127e-08,1.887458859380071e-08,1.4829754326887223e-08,9.04540372655648e-09,6.0554937069944e-09,4.396968714623971e-09,4.568466774316671e-09,4.6688284426631985e-09,4.081027986053025e-09,3.4538842420668182e-09,6.256038822032778e-09,7.004971782087085e-09,4.864020151930893e-09,3.448994048259215e-09,21D0189,280,6
192594.7404,502867.8066,0.42,-4.5,3.3000000000000003,1.4175883523012682e-08,2.1012477477456742e-08,2.468519738114434e-08,2.1412291772323973e-08,1.5582615420799732e-08,1.0098266731998517e-08,7.120351941830675e-09,5.8323954423738034e-09,7.136305724727244e-09,7.2759656095092095e-09,5.490059848154234e-09,3.2441089686717883e-09,3.9333675813725156e-09,4.166657744471287e-09,3.231832314782537e-09,2.890486013018611e-09,21D0189,280,7
192594.7404,502867.8066,0.42,-4.5,3.3000000000000003,1.0066458874408777e-08,1.4572779100051009e-08,1.590296564782862e-08,1.312918500510782e-08,8.138574594980012e-09,7.125249242353877e-09,7.222262701731593e-09,5.52584607807801e-09,4.210952971265318e-09,3.116983427971102e-09,2.625090073443656e-09,2.496708687542284e-09,3.727953941172134e-09,3.567582542915428e-09,2.247336425265384e-09,1.9379270973096303e-09,21D0189,280,8
192594.7404,502867.8066,0.42,-4.5,3.3000000000000003,8.882808610471405e-09,1.3853079707848724e-08,1.6524995745983203e-08,1.4122370403110834e-08,9.005960207253484e-09,5.736533044319695e-09,5.1282226392933905e-09,4.6095652751342774e-09,4.084274272991942e-09,3.195874270666533e-09,2.730976593660599e-09,2.684631868552727e-09,3.542651903319712e-09,3.585734566369123e-09,2.465476099044257e-09,2.049390688706764e-09,21D0189,280,9
192594.7404,502867.8066,0.42,-4.5,3.3000000000000003,8.872857246199414e-09,1.4092578109531573e-08,1.7550210294642213e-08,1.5218604311020263e-08,8.670168134918068e-09,5.534538789024219e-09,5.953255531376481e-09,5.404028061506363e-09,5.0480503923645335e-09,4.4063411314267134e-09,3.2904661933998384e-09,2.07140434170925e-09,3.5399137887246572e-09,4.007112014854291e-09,2.9068896423351116e-09,2.499058035922208e-09,21D0189,280,10
192594.7404,502867.8066,0.42,-4.5,3.3000000000000003,1.1170240012645302e-08,1.4266287233064706e-08,1.6372228447072075e-08,1.3931130233055953e-08,8.441594839524063e-09,4.763150186040351e-09,3.728946567257872e-09,2.919925535514505e-09,2.3093441175967797e-09,2.0975520341609528e-09,1.90736739677566e-09,2.0185404033801533e-09,2.781548913746391e-09,2.7958524533841435e-09,2.5067961470953636e-09,2.568487002886009e-09,21D0189,280,11
192594.7404,502867.8066,0.42,-4.5,3.3000000000000003,1.2403596658250324e-08,1.76362771308821e-08,2.105915908358863e-08,1.7872057753097107e-08,1.0781944237523865e-08,6.477223566854213e-09,4.801138448548156e-09,3.1682242851810686e-09,2.418223575336055e-09,1.938337377312367e-09,1.9653675939567478e-09,2.2822131119349344e-09,3.135554730169018e-09,3.16089925125924e-09,2.741613767053338e-09,3.118844874999685e-09,21D0189,280,12
192577.7101,502877.6507,0.37,-4.0,1.0,2.9126106199016435e-09,4.824129393490995e-09,6.192469301210313e-09,5.403762740273105e-09,3.4040699882866876e-09,1.9071728598066623e-09,1.4407827255116787e-09,1.2294235566378483e-09,1.2668216478043155e-09,1.1853079997932467e-09,8.870097239068072e-10,6.062986695797076e-10,7.495106732681208e-10,8.00722189699315e-10,6.499799685653652e-10,7.432209505875213e-10,21D0158,300,1
192577.7101,502877.6507,0.37,-4.0,1.0,2.908287890731236e-09,4.7222019230675095e-09,5.8683257209484355e-09,4.9726958884625294e-09,3.157379757020295e-09,2.0760778590388154e-09,1.7909285417741883e-09,1.374022605785406e-09,1.246771543638433e-09,1.0403064108844823e-09,7.541119930679131e-10,6.340971064726813e-10,8.691378006441147e-10,9.108542454063156e-10,7.125283051266038e-10,8.508452950663139e-10,21D0158,300,2
192577.7101,502877.6507,0.37,-4.0,1.0,4.496185526755744e-09,5.37073975916543e-09,5.0601668817464455e-09,4.065509347930052e-09,3.121736202443488e-09,2.818691767569418e-09,2.9296516784435887e-09,2.583570112864445e-09,2.2559167090666994e-09,1.7163048181382467e-09,1.527061719201601e-09,1.3542612858753886e-09,1.37360930998579e-09,1.2522625296576155e-09,9.846503030981986e-10,1.0716372265746698e-09,21D0158,300,3
192577.7101,502877.6507,0.37,-4.0,1.0,3.0246544391034663e-09,4.532468868799908e-09,5.336873469661825e-09,4.6516653720608855e-09,3.398863951878147e-09,2.581642297242813e-09,2.435675549857949e-09,2.006594106340168e-09,1.721623424639774e-09,1.301776444474868e-09,9.47894390514292e-10,7.349473633823402e-10,9.907027574564012e-10,1.000512544109936e-09,7.524755560656822e-10,8.646373824978877e-10,21D0158,300,4
192577.7101,502877.6507,0.37,-4.0,1.0,1.729397147192953e-09,1.7158487259450427e-09,2.4358415954273582e-09,3.597013347410933e-09,4.808685634388813e-09,4.7500905085712234e-09,3.531616967357001e-09,1.7487945358957354e-09,1.1769487317668864e-09,9.069019501013395e-10,7.484960376409928e-10,9.088962585785977e-10,8.404733034199998e-10,6.393308738306589e-10,4.703421646822923e-10,5.006368495887296e-10,21D0158,300,5
192577.7101,502877.6507,0.37,-4.0,1.0,2.9815436225340943e-09,5.0169692118720804e-09,6.648496848673821e-09,6.072384689031662e-09,4.081207193736374e-09,2.4015239735698587e-09,1.989267310195524e-09,1.9822554976936996e-09,2.1433530638996136e-09,1.951283947940525e-09,1.4070192044618243e-09,8.863529975926151e-10,1.1518526788385915e-09,1.2236388566219871e-09,1.0306705584744715e-09,1.0859754317475767e-09,21D0158,300,6
192577.7101,502877.6507,0.37,-4.0,1.0,3.2861893471370427e-09,5.652879901249944e-09,7.514749177124986e-09,6.726688466266457e-09,4.6282692419594355e-09,2.857824818409305e-09,2.291114895441032e-09,2.0073935577126613e-09,2.220232259631282e-09,2.1127773286012195e-09,1.5675524648585847e-09,9.378852055051398e-10,1.0986216013271163e-09,1.1537319145010091e-09,9.365261191330344e-10,1.0671154278771487e-09,21D0158,300,7
192577.7101,502877.6507,0.37,-4.0,1.0,1.2086694324480835e-09,1.0001653701509982e-09,1.5692420568395206e-09,2.2366092281951393e-09,2.8860162605304802e-09,4.441707364246113e-09,5.649997273081089e-09,5.516265469665819e-09,4.6265564662611705e-09,2.700281476689203e-09,1.7063551598590886e-09,9.369972952606144e-10,7.16144893918773e-10,9.728350108149826e-10,1.2468672907373726e-09,1.0764159193326831e-09,21D0158,300,8
192577.7101,502877.6507,0.37,-4.0,1.0,4.388201120370361e-09,6.2047477566529705e-09,6.71460910204813e-09,5.4149108619919365e-09,3.427857610701013e-09,2.871031672295089e-09,2.862075749478581e-09,2.1504058248859307e-09,1.6626497084172211e-09,1.1898459410620731e-09,9.91802066363891e-10,9.79117192032626e-10,1.0953975015998126e-09,9.95633986122612e-10,8.313378326956756e-10,1.163617370745863e-09,21D0158,300,9
192577.7101,502877.6507,0.37,-4.0,1.0,2.810102343026893e-09,4.503969351815473e-09,5.704657801040078e-09,5.0627376661861225e-09,3.585382104491011e-09,2.5772648561688803e-09,2.326883775177764e-09,1.9331088611340572e-09,1.699115647420799e-09,1.4036816117374803e-09,1.0600183043301287e-09,8.347404524642473e-10,1.024451661958421e-09,1.0119949371771527e-09,7.738456472519032e-10,9.4803941080012e-10,21D0158,300,10
192577.7101,502877.6507,0.37,-4.0,1.0,2.904292165972795e-09,4.569840818151618e-09,5.767721497842092e-09,5.1701120729011854e-09,3.379601430853585e-09,2.101543986979662e-09,1.8284089117537455e-09,1.5153861788843855e-09,1.3034615341161526e-09,1.1465817097899654e-09,9.365226862838712e-10,6.401840870276602e-10,6.552128870854007e-10,6.518010843849105e-10,5.203174182358746e-10,6.237288430561958e-10,21D0158,300,11
192577.7101,502877.6507,0.37,-4.0,1.0,3.7158395198136604e-09,4.7251433764179215e-09,5.18636880455846e-09,4.430744333177469e-09,2.8699853461562614e-09,1.6727275018543023e-09,1.1686118809182274e-09,7.984496754688002e-10,7.333016134945686e-10,6.652970309608256e-10,5.818959570070277e-10,5.5841215998656e-10,6.700701020278889e-10,6.680365964333562e-10,6.613594778678845e-10,8.101906524846035e-10,21D0158,300,12
192577.7101,502877.6507,0.37,-4.0,1.0,3.715934826417157e-09,4.797289446945583e-09,5.338553808005076e-09,4.534143026818449e-09,2.8613001458172687e-09,1.6656667185665007e-09,1.3046413640413115e-09,8.67410548107233e-10,7.382955486378661e-10,6.070228955476782e-10,5.587002783535406e-10,5.887595550433805e-10,5.779705828275636e-10,5.538369304147015e-10,5.825698988301318e-10,7.80112559084542e-10,21D0158,300,13
192577.7101,502877.6507,0.37,-4.0,1.0,2.6356885973779607e-09,4.139019576871807e-09,5.048821250950981e-09,4.40552280453303e-09,2.8485791956989374e-09,1.7463261644616807e-09,1.449210044762818e-09,1.3704224684320514e-09,1.402311534403026e-09,1.2323775016204703e-09,9.208284789216787e-10,6.72729315088929e-10,7.822106456135567e-10,8.315800337603565e-10,7.199321554015594e-10,6.831497176529645e-10,21D0158,300,14
192577.7101,502877.6507,0.37,-4.0,1.0,5.111570325398746e-09,6.370512874015012e-09,6.104132053110818e-09,4.8689391823425635e-09,3.8742451618225005e-09,3.7186033061917333e-09,3.072471010928777e-09,2.0673935198124093e-09,1.884739188488755e-09,1.5052227906305684e-09,1.289125600726356e-09,1.1751257416705815e-09,1.2869562944863827e-09,1.1306861160129055e-09,9.61986268356023e-10,1.2216727170959427e-09,21D0158,300,15
192577.7101,502877.6507,0.37,-4.0,1.0,6.952474581310754e-09,5.999167597264553e-09,4.360495857067518e-09,4.537551574834312e-09,4.5216654981931745e-09,3.894245904944154e-09,4.125961812047469e-09,4.531756820351936e-09,3.952435557094084e-09,2.9696528500067982e-09,2.2655536068709483e-09,1.6903087653723511e-09,1.7104264932041676e-09,1.688328224951849e-09,1.3885166141247683e-09,1.098384195240628e-09,21D0158,300,16
192577.7101,502877.6507,0.37,-4.0,1.0,4.913879354341968e-09,5.902892996455113e-09,7.616100864229115e-09,7.598732139000126e-09,5.535480977599774e-09,3.0358675730888334e-09,2.178165974123316e-09,1.810655389141754e-09,1.659735948741098e-09,1.3153874242839207e-09,1.173030508700379e-09,1.106091458299105e-09,1.0648294007900995e-09,1.0231888800863904e-09,1.0865575080594898e-09,1.3186449650507244e-09,21D0158,300,17
192577.7101,502877.6507,0.37,-4.0,1.0,3.1299615979455554e-09,2.758284306346368e-09,2.4407809633406583e-09,2.370150579949269e-09,2.813604255049987e-09,4.857372535549958e-09,5.713144266078732e-09,4.6761348876366045e-09,3.2290661710590526e-09,1.950740626841701e-09,1.6207981144910103e-09,1.1670299173751964e-09,1.4026388790744684e-09,1.700715573221704e-09,1.3757780009941112e-09,9.43073016155039e-10,21D0158,300,18
192577.7101,502877.6507,0.37,-4.0,1.0,4.149478977229284e-09,4.792353449774447e-09,6.8925879117158705e-09,8.288288983574214e-09,7.2830820081779545e-09,5.083038080406885e-09,4.9835886571954065e-09,4.3407948508590525e-09,3.8342745281079815e-09,2.873377433791844e-09,2.2283243213709028e-09,2.13945202450194e-09,2.0577449446985783e-09,1.7674276981555924e-09,1.3318749210617956e-09,1.4265338083116152e-09,21D0158,300,19
192577.7101,502877.6507,0.37,-4.0,1.0,4.690790825859574e-09,3.817691743072965e-09,3.796450279303788e-09,4.767659253998027e-09,7.342596641559714e-09,7.099250467117393e-09,5.3089852952146154e-09,3.033810323629206e-09,2.559093538008862e-09,2.3693281553021127e-09,2.1763477390469453e-09,1.7770166637069495e-09,1.3204002516707915e-09,1.1263652457404281e-09,9.05346183173086e-10,9.395640501663275e-10,21D0158,300,20
192577.7101,502877.6507,0.37,-4.0,1.0,4.567194503717962e-09,5.795530227810033e-09,5.793398347759563e-09,4.526376726463877e-09,3.101086892422984e-09,3.046988106322174e-09,2.7889008558611533e-09,2.36133692961428e-09,1.830890936724399e-09,1.268108848007748e-09,1.1352905231578027e-09,1.2907309421356455e-09,1.2979634522303358e-09,1.0221207934186523e-09,8.366510295460731e-10,9.220549297447784e-10,21D0158,300,21
192577.7101,502877.6507,0.37,-4.0,1.0,7.105475067961096e-09,1.0194496201964504e-08,1.0449817277372786e-08,8.005730975344055e-09,4.596365445925992e-09,3.147564113415679e-09,2.79940894631803e-09,2.9153354113081154e-09,2.864862166459444e-09,2.3770346913062886e-09,2.0777662753430413e-09,1.7025275756823834e-09,1.43647156861621e-09,1.28103601873065e-09,1.1178573474451903e-09,1.2238794761022824e-09,21D0158,300,22
192577.7101,502877.6507,0.37,-4.0,1.0,1.637203971563748e-09,2.297370647255581e-09,2.7631212032407127e-09,2.620746361786967e-09,3.1854012589820773e-09,4.578751870789585e-09,5.244742705884455e-09,5.425974914215688e-09,4.215035052791301e-09,2.2057571661801362e-09,1.6463921467152747e-09,1.2522504187866595e-09,1.066032666769681e-09,1.078498705137991e-09,9.589029121852859e-10,8.146964079327864e-10,21D0158,300,23
192543.6495,502897.3388,-0.32,-5.0,3.95,1.7207916311999066e-09,2.0537252552083322e-09,2.390275370318058e-09,2.3759709196163354e-09,3.3053596982472342e-09,5.6055125354800545e-09,6.3130675872014315e-09,4.832791381325426e-09,3.237592818979066e-09,1.6295683519106245e-09,1.351928745695217e-09,1.1251541550397251e-09,1.4633031006093702e-09,1.5969022022543075e-09,1.3088946920674792e-09,9.957155630100342e-10,21C0238,340,1
192543.6495,502897.3388,-0.32,-5.0,3.95,4.5356886906603675e-09,7.228161014019246e-09,8.763325078543506e-09,7.616201121913118e-09,5.0836772773475555e-09,3.332270798704744e-09,2.836402448160127e-09,2.944839169210417e-09,2.811896330058788e-09,2.475222080903716e-09,2.0095014843198677e-09,1.3175314961310295e-09,1.5221537266953907e-09,1.6387245587704899e-09,1.352168771703731e-09,1.211279340525128e-09,21C0238,340,2
192543.6495,502897.3388,-0.32,-5.0,3.95,5.609178311324036e-09,8.657786757505494e-09,1.0273689445894336e-08,8.753986646769794e-09,5.401658173528601e-09,3.846373483242188e-09,3.743397453096518e-09,3.24435714626232e-09,3.0924096208554558e-09,2.632168750211454e-09,2.2964105985530776e-09,1.812471381122141e-09,2.2101213134821637e-09,2.3310753293064048e-09,1.9157399209730203e-09,1.7065069262746934e-09,21C0238,340,3
192543.6495,502897.3388,-0.32,-5.0,3.95,1.195192447769666e-09,1.2838484240673443e-09,1.556891451206103e-09,2.061161441546622e-09,4.071219157601018e-09,5.986588545388638e-09,6.3527912844617765e-09,4.829778391926823e-09,3.4169037983797435e-09,2.1528995110905028e-09,1.600473118063506e-09,1.181466222897225e-09,1.3157956692375666e-09,1.5190522222721551e-09,1.3769856190524482e-09,1.1756286662200496e-09,21C0238,340,4
192543.6495,502897.3388,-0.32,-5.0,3.95,8.038889955340148e-09,1.1265649708146194e-08,1.226573933059053e-08,1.02088568136413e-08,6.352676072959052e-09,5.1919670185040995e-09,5.274642298066619e-09,4.76214486774465e-09,4.2679912333204045e-09,3.2921068995305853e-09,2.335088086999206e-09,1.9544961101930913e-09,2.6709269562696993e-09,2.718651452201448e-09,2.0169895225223483e-09,1.860215589092007e-09,21C0238,340,5
192543.6495,502897.3388,-0.32,-5.0,3.95,3.2468959894708023e-09,2.514241191208008e-09,1.9666945509279504e-09,2.1166961681830987e-09,4.090057611851546e-09,7.68482245723303e-09,9.400735071785864e-09,7.38033345394146e-09,4.706761650679547e-09,2.062101559874796e-09,1.4357553558693481e-09,1.2401239019686175e-09,1.8125399527274635e-09,2.195805308803336e-09,1.9242174395317264e-09,1.4227300282944787e-09,21C0238,340,6
192543.6495,502897.3388,-0.32,-5.0,3.95,7.1686526535283584e-09,1.0096370760226071e-08,1.0907692824433197e-08,8.873301451566485e-09,5.586615574022084e-09,4.820698959277266e-09,4.976677045644e-09,4.327722833224403e-09,3.9331264829265514e-09,2.8673113167638393e-09,2.0246390624137173e-09,1.646057165689213e-09,2.426191891242333e-09,2.54571565209436e-09,1.8377436999654367e-09,1.6196474508635303e-09,21C0238,340,7
192543.6495,502897.3388,-0.32,-5.0,3.95,3.5392987893129886e-09,3.618145883830791e-09,5.186419824724403e-09,7.457513367953954e-09,9.042024583638272e-09,8.514752776558884e-09,6.312818039089698e-09,3.1137727046028756e-09,2.173155055374434e-09,1.5255235911610003e-09,1.5703158611851035e-09,1.9278045115051936e-09,1.7035909276681714e-09,1.3911573170877362e-09,1.0301507911461243e-09,1.044836948381541e-09,21C0238,340,8
192543.6495,502897.3388,-0.32,-5.0,3.95,5.834045248088276e-09,9.307901756093852e-09,1.1499631697024316e-08,9.933573952034072e-09,6.208523184890016e-09,3.799694520528946e-09,3.1803370731670717e-09,3.224790517156709e-09,3.050251548413532e-09,2.5330074219834904e-09,1.956784300885706e-09,1.4259869311871931e-09,2.4767849607357143e-09,2.916197573244501e-09,2.200326186040423e-09,1.7185501095070182e-09,21C0238,340,9
192543.6495,502897.3388,-0.32,-5.0,3.95,3.536034638454344e-09,2.915694264158209e-09,2.2059884568754827e-09,2.403354700293646e-09,3.389936311506263e-09,5.539653901408952e-09,6.369075429973797e-09,4.994347873163065e-09,3.3497417111784396e-09,1.6383172363669288e-09,1.2412220774379255e-09,1.0345362011396411e-09,1.355729548148331e-09,1.649428664474868e-09,1.4786320112508687e-09,1.065835121780129e-09,21C0238,340,10
192543.6495,502897.3388,-0.32,-5.0,3.95,5.567370351906903e-09,8.958848161536347e-09,1.0990721164876994e-08,9.412385480129595e-09,5.736900345136431e-09,3.5951009375653438e-09,3.2628276627040823e-09,3.198442142622768e-09,3.0969364022514143e-09,2.692225308308273e-09,1.9828310859720187e-09,1.3580942376466026e-09,2.197005699800625e-09,2.535101441617802e-09,1.8944922538594403e-09,1.6895083393744243e-09,21C0238,340,11
192543.6495,502897.3388,-0.32,-5.0,3.95,1.0892303207953879e-09,1.452342221767056e-09,2.271127022933556e-09,2.534970179038619e-09,2.6791529079521388e-09,4.843318561262602e-09,6.1437864223899826e-09,5.556606191598228e-09,3.886223476646724e-09,1.812620616934229e-09,1.249557085038602e-09,9.878255624107875e-10,1.100414267816598e-09,1.6005789910846002e-09,1.7183489329888802e-09,1.3182859203757656e-09,21C0238,340,12
192543.6495,502897.3388,-0.32,-5.0,3.95,5.22965214646273e-09,7.2701860483058684e-09,6.680389504347114e-09,5.026891440335387e-09,3.4873098914208243e-09,3.273077646756835e-09,2.997385025750901e-09,2.387822349803028e-09,2.343231803982162e-09,1.9657664686296753e-09,1.680740155147829e-09,1.6303741480268201e-09,1.9691136657947247e-09,1.8526383995774782e-09,1.5401363854391991e-09,1.7736243647687284e-09,21C0238,340,13
192543.6495,502897.3388,-0.32,-5.0,3.95,1.901026122755201e-09,2.092546714675562e-09,2.6941237828177987e-09,3.6176935240227486e-09,4.2111212622943435e-09,7.698756793201919e-09,1.1017725351403956e-08,1.1184059880549796e-08,8.976525693735167e-09,4.921138319438168e-09,2.868620444280373e-09,1.7173554604964194e-09,1.7762198214498887e-09,2.467928043816641e-09,2.924213180263763e-09,2.386825953688702e-09,21C0238,340,14
192543.6495,502897.3388,-0.32,-5.0,3.95,5.2104525203463025e-09,6.847058935358522e-09,7.579465430691637e-09,6.674365876552174e-09,4.5684365690823645e-09,3.726524694806531e-09,3.363873544455662e-09,2.989864563664167e-09,2.949987532868957e-09,2.707122825209961e-09,2.2782727045330758e-09,2.0437946422316523e-09,2.2821993908513874e-09,2.1516900078532594e-09,1.763938014315906e-09,2.0457530491445662e-09,21C0238,340,15
192543.6495,502897.3388,-0.32,-5.0,3.95,1.2845631171742394e-09,1.8430225315295254e-09,2.494095207636981e-09,2.573646441528044e-09,3.466002206621714e-09,5.648941103384308e-09,6.305563756934978e-09,7.2328352255048525e-09,6.369745932201775e-09,3.5907165341956402e-09,2.085424928842415e-09,1.4699143308669759e-09,1.599627234568603e-09,1.834585259978354e-09,1.8717787166690744e-09,1.5989588921836506e-09,21C0238,340,16
192543.6495,502897.3388,-0.32,-5.0,3.95,5.193890991139348e-09,7.3514010347432e-09,8.298674156339269e-09,7.146910682804718e-09,4.9674794342683885e-09,3.390270060252727e-09,3.356786225398721e-09,3.458221977105412e-09,3.082950266998412e-09,2.2736112886266483e-09,1.681329628711897e-09,1.298783472307708e-09,1.8649141961427927e-09,1.9981140463028603e-09,1.5597366953431899e-09,1.480347286671786e-09,21C0238,340,17
192543.6495,502897.3388,-0.32,-5.0,3.95,3.746610611466961e-09,5.484707808290938e-09,6.862244631198245e-09,6.469386354740614e-09,4.674684984246173e-09,3.4590140245773873e-09,3.085857794523774e-09,2.9736960907857806e-09,3.0120600363389253e-09,2.480445476607792e-09,1.8433527347368142e-09,1.1782736399506376e-09,1.4033447971884302e-09,1.6181288236940031e-09,1.4074701764331927e-09,1.1949103168807556e-09,21C0238,340,18
192543.6495,502897.3388,-0.32,-5.0,3.95,2.0841857618930477e-09,1.5906287767279184e-09,1.5156397392148787e-09,1.6535314606175764e-09,3.0992173785240264e-09,5.677880773749662e-09,6.247198752934249e-09,4.482957180589371e-09,2.846832841962801e-09,1.4460933172059402e-09,1.182593152751454e-09,9.985087657593074e-10,1.237732245558728e-09,1.4934803417492394e-09,1.2888739236607821e-09,9.827631691888666e-10,21C0238,340,19
