x_coord,y_coord,surface,end,z_top,cwt_f10,cwt_f12,cwt_f14,cwt_f16,cwt_f18,cwt_f20,cwt_f22,cwt_f24,cwt_f26,cwt_f28,cwt_f30,cwt_f32,cwt_f34,cwt_f36,cwt_f38,cwt_f40,Borehole_name,DAS_name,train_number
192628.933,502848.3574,0.52,-4.0,2.05,1.1463009714434849e-08,1.08699652982418e-08,7.46904532094927e-09,6.313076114327546e-09,6.1425187163754295e-09,8.895006534876304e-09,1.1808871847086006e-08,1.4141904235669162e-08,1.337545515363875e-08,8.440344807585224e-09,5.825831154335503e-09,4.086066078745911e-09,3.428441206685891e-09,2.9517950657130627e-09,2.278290997467603e-09,1.9602737633901204e-09,21D0310,240,15
192628.933,502848.3574,0.52,-4.0,2.05,1.374679600458216e-08,1.7496448800654413e-08,1.6470907616415564e-08,1.3564248000816849e-08,8.658186943189069e-09,5.240610831753329e-09,3.972017421197812e-09,4.047273385274492e-09,4.6692370885061564e-09,4.1986993383027515e-09,3.5303649719807107e-09,3.294101657048015e-09,3.688407479106958e-09,3.363190379318305e-09,2.1533295187831242e-09,1.870844851205164e-09,21D0310,240,16
192628.933,502848.3574,0.52,-4.0,2.05,5.2183347693941825e-09,5.450377604768502e-09,5.118408621959291e-09,5.000766018712035e-09,5.8755211689064946e-09,8.619306387582945e-09,1.0049198665938532e-08,1.2949699659398546e-08,1.1746501807145346e-08,7.0614263743780125e-09,4.7057724774812655e-09,2.882578750666165e-09,3.2597616394317027e-09,4.281911685797944e-09,4.25922920037534e-09,3.147409192961953e-09,21D0310,240,17
192628.933,502848.3574,0.52,-4.0,2.05,8.903773139179566e-09,1.2301158779333921e-08,1.3320322115181422e-08,1.1344043942914385e-08,7.267080044505241e-09,4.554562838039657e-09,3.6845937777920902e-09,3.8936642035299325e-09,4.667060221235039e-09,4.313180138263934e-09,3.428904564473988e-09,2.9443747569871224e-09,4.003132060458155e-09,3.9481953141326035e-09,2.4701358247697313e-09,1.9051182161009263e-09,21D0310,240,18
192628.933,502848.3574,0.52,-4.0,2.05,7.3596165008874204e-09,6.813804119457399e-09,6.723970469806044e-09,7.687835885116784e-09,9.305554508268937e-09,8.8221966460278e-09,8.682757236760308e-09,8.938868791020307e-09,7.584525938359718e-09,4.767587394986141e-09,3.571949928344536e-09,2.791794526253689e-09,2.6674299568591133e-09,2.753775856973816e-09,2.324623800080106e-09,1.802559095687058e-09,21D0310,240,19
192628.933,502848.3574,0.52,-4.0,2.05,4.848306139583748e-09,6.801175026791631e-09,8.141751311828193e-09,7.413378104006809e-09,5.368666097578525e-09,3.672916536353093e-09,3.1314016733476516e-09,2.94347360041601e-09,3.333798320703761e-09,3.032336123959384e-09,2.3830865512716843e-09,1.9689587102955235e-09,2.3298416773048515e-09,2.3599385579862013e-09,1.7591949475107802e-09,1.3149561795394371e-09,21D0310,240,20
192628.933,502848.3574,0.52,-4.0,2.05,8.691655436773522e-09,8.717267579828414e-09,7.831774398323882e-09,6.725962818390245e-09,6.510366550956188e-09,8.14081223827756e-09,9.940731719148576e-09,9.150137759781795e-09,6.850931107745614e-09,3.970340852521181e-09,3.231553751848433e-09,2.911940947773835e-09,2.530425108834425e-09,2.124968252942254e-09,1.5170785005221832e-09,1.29002959300851e-09,21D0310,240,21
192628.933,502848.3574,0.52,-4.0,2.05,8.008670395673458e-09,1.2550265815494708e-08,1.5316600616889267e-08,1.336991383084616e-08,8.704170562180088e-09,6.314074220866756e-09,4.8567958366689285e-09,2.7909246895882606e-09,2.612046064933206e-09,2.769046325937891e-09,2.45366460282755e-09,2.5045063080848357e-09,3.349231755785705e-09,3.366874610765334e-09,2.279019137842855e-09,1.8241312860908951e-09,21D0310,240,22
192628.933,502848.3574,0.52,-4.0,2.05,6.645191524706836e-09,5.988247583371419e-09,5.689928736339073e-09,7.107493562278958e-09,8.021859465281751e-09,7.993628773437635e-09,8.940995768311448e-09,7.967204378311331e-09,5.837665410815327e-09,3.542400759561286e-09,2.962604663493167e-09,2.8127158353413794e-09,2.558189516639456e-09,2.637441957133934e-09,2.434681088104274e-09,1.9342369065427e-09,21D0310,240,23
192628.933,502848.3574,0.52,-4.0,2.05,2.0132890356001838e-09,1.954163929191227e-09,2.386831469601398e-09,3.1295592118241513e-09,3.973203189212927e-09,4.2578920688036015e-09,3.945619790014842e-09,2.897297370102622e-09,2.5755051929959822e-09,2.132760293505177e-09,1.6971048971916302e-09,1.2063153007129643e-09,1.2636576852274987e-09,1.3979283797141026e-09,1.5401674928488686e-09,1.3041625468679778e-09,21D0310,240,24
192628.933,502848.3574,0.52,-4.0,2.05,4.148037925981855e-09,4.023784435590404e-09,3.1802238372523613e-09,2.930341062708847e-09,3.188775818656866e-09,4.102003349350017e-09,4.297949894620114e-09,4.335586853026059e-09,3.7248257166495916e-09,2.754856424413312e-09,2.202911127245558e-09,1.9557322750167956e-09,2.077680170610976e-09,2.07562770938869e-09,1.6325494943558906e-09,1.227133939880697e-09,21D0310,240,25
192628.933,502848.3574,0.52,-4.0,2.05,6.652746257664881e-09,7.200494497277462e-09,6.576688450655984e-09,5.3623067879954955e-09,3.561053268255133e-09,2.428856143953657e-09,2.154752472795802e-09,2.3669572739196933e-09,2.5217406593877148e-09,2.4830075601046673e-09,2.187706017090321e-09,1.7685436511164855e-09,1.9570050133154846e-09,1.8968083502368033e-09,1.6408861338408527e-09,1.825256029511708e-09,21D0310,240,26
192628.933,502848.3574,0.52,-4.0,2.05,5.5294894788999435e-09,7.273837347045647e-09,7.285855430875574e-09,5.9269728277909255e-09,3.832546681252868e-09,2.738506489279663e-09,2.4722632598065447e-09,2.3870822226538133e-09,2.4635095147423592e-09,2.212265992783714e-09,1.766360854206517e-09,1.9277026530721243e-09,2.996307636194942e-09,2.8886297892202614e-09,1.879199530669333e-09,1.7742997152732507e-09,21D0310,240,27
192628.933,502848.3574,0.52,-4.0,2.05,5.222368595202634e-09,3.985657387847949e-09,3.184250033682699e-09,3.124083345718506e-09,3.160730339829547e-09,3.739353233232291e-09,4.848446328212458e-09,5.271796000007143e-09,4.326924574416834e-09,2.6640475827418077e-09,1.989058521688401e-09,1.6866906716334391e-09,1.541006424828411e-09,1.2975653073663683e-09,1.0350030670928736e-09,1.039679603769945e-09,21D0310,240,28
192628.933,502848.3574,0.52,-4.0,2.05,8.698805160271154e-09,1.0033023814087991e-08,9.582643671074772e-09,8.026846675750921e-09,5.1254393685607325e-09,3.771144077288157e-09,3.6233741268431827e-09,3.270385167485764e-09,2.5721799178234427e-09,1.7297412930726331e-09,1.8564440242357466e-09,2.053900538293237e-09,2.0108048271260763e-09,1.9370102560817352e-09,1.780118084822424e-09,1.9757012598797787e-09,21D0310,240,29
192628.933,502848.3574,0.52,-4.0,2.05,4.4717037804946785e-09,3.7166509672416285e-09,4.186827996436876e-09,4.368529767971408e-09,4.088454664945528e-09,5.3450306880863425e-09,5.9591206840499356e-09,6.325163803527054e-09,5.1929860544576675e-09,3.092817154935218e-09,2.3111789803731282e-09,1.904919488361957e-09,2.2716526166153012e-09,2.381232195925657e-09,1.914482947513581e-09,1.3881713687344303e-09,21D0310,240,30
192628.933,502848.3574,0.52,-4.0,2.05,1.0373224103197189e-08,1.2242130549110833e-08,1.2550463445676308e-08,1.0628493114292264e-08,6.9157432219731825e-09,4.858893031227952e-09,4.1186377156752114e-09,3.3210924558772594e-09,2.90272049119406e-09,2.4407276195630715e-09,2.2514549455805622e-09,2.0585376080684478e-09,2.351928939768802e-09,2.264276921488323e-09,1.9830781964695683e-09,2.162069282610065e-09,21D0310,240,31
192628.933,502848.3574,0.52,-4.0,2.05,2.013688796660125e-09,2.511410534897116e-09,3.6067053245229563e-09,3.762072708568473e-09,3.8816528120325354e-09,5.226672891371131e-09,6.1684910816632145e-09,5.203055621746812e-09,3.6594078385403502e-09,2.124783685415877e-09,1.981840994107926e-09,1.8262288115676982e-09,1.7400212614065836e-09,1.563405816197248e-09,1.2376580581272179e-09,1.0256475229978731e-09,21D0310,240,32
192628.933,502848.3574,0.52,-4.0,2.05,3.917351459808345e-09,3.207174509186885e-09,3.8393987335933716e-09,4.572271588462037e-09,4.7931198868664204e-09,6.000959336850423e-09,6.9678071060701934e-09,7.055561753337014e-09,5.496481822035155e-09,2.8475992765132282e-09,1.90516145619538e-09,1.3472066655371666e-09,1.5095519728052128e-09,1.777960959337532e-09,1.723207772895527e-09,1.296112801459413e-09,21D0310,240,33
192628.933,502848.3574,0.52,-4.0,2.05,9.703750347585362e-09,1.4517098767571205e-08,1.7778232296308566e-08,1.5479784291737752e-08,9.59654016228502e-09,5.036975408604116e-09,3.738553124793463e-09,3.949924392599473e-09,4.696191778871206e-09,4.138566306201207e-09,2.892590452884688e-09,2.281198887250353e-09,3.781922679408153e-09,3.9019032231933095e-09,2.5014414061834927e-09,1.885961507298849e-09,21D0310,240,34
192628.933,502848.3574,0.52,-4.0,2.05,1.1467849239834984e-08,1.4341920542775392e-08,1.2907078156478083e-08,1.0574579856786381e-08,7.79059103638015e-09,5.608310359589554e-09,4.832728501526825e-09,4.270531716858716e-09,4.018186667750835e-09,3.0165318300712383e-09,2.546767547212254e-09,3.10228723043562e-09,3.8637653922844716e-09,3.418690857895554e-09,2.103363070655742e-09,1.9746223182771262e-09,21D0310,240,35
192628.933,502848.3574,0.52,-4.0,2.05,4.61379835026731e-09,3.7682227362702e-09,3.8304748937644795e-09,5.463278862615149e-09,6.938577845383115e-09,6.077865033304702e-09,7.233030468611488e-09,9.816365652096574e-09,9.30013302182004e-09,6.005383898287209e-09,4.236797607743572e-09,2.556189355218313e-09,2.010495707427597e-09,2.2687524971318253e-09,2.845121510091163e-09,2.4139197837198007e-09,21D0310,240,36
192628.933,502848.3574,0.52,-4.0,2.05,1.3105540549731052e-08,1.7864868901536443e-08,1.7919726313396324e-08,1.5871931682856795e-08,1.3449361983695754e-08,8.972361806578836e-09,7.038707597560289e-09,6.904158907232994e-09,6.5744334817347435e-09,4.921808202122724e-09,3.7889449921152704e-09,3.478939765907269e-09,5.3107058683130675e-09,5.395743806107522e-09,3.374719456335451e-09,2.606439578144778e-09,21D0310,240,37
192628.933,502848.3574,0.52,-4.0,2.05,5.229799412239258e-09,4.666803374210859e-09,4.3955733415976604e-09,4.755591280761384e-09,6.694172658945954e-09,7.606718615458127e-09,8.043986580619297e-09,9.916263340463466e-09,8.60701517742373e-09,4.973639969976312e-09,3.403655636857188e-09,2.631203030249566e-09,2.838284835876371e-09,3.057127821394786e-09,2.731513391630569e-09,2.028080829919333e-09,21D0310,240,38
192628.933,502848.3574,0.52,-4.0,2.05,8.42466393336201e-09,1.0284432450783538e-08,9.823727925620977e-09,8.693893162964349e-09,5.992383328481035e-09,3.6350167096832078e-09,3.310415708984507e-09,3.999245612697155e-09,3.929689005536913e-09,2.7622555060257603e-09,2.205362552595349e-09,2.487301790155554e-09,3.021258313927423e-09,2.614949061663437e-09,1.5720712473437615e-09,1.4041795343567286e-09,21D0310,240,39
192628.933,502848.3574,0.52,-4.0,2.05,6.068649888859383e-09,6.4704815192547826e-09,5.2972252074891345e-09,3.988812740343455e-09,4.289889460418711e-09,5.656920934533439e-09,7.156010980511815e-09,7.743785362073996e-09,6.3568690682024625e-09,3.408669796939042e-09,2.0858927230919662e-09,1.635902700136396e-09,1.621718001707258e-09,1.7749091981664284e-09,1.6199740761703286e-09,1.2614819879296104e-09,21D0310,240,40
192628.933,502848.3574,0.52,-4.0,2.05,7.235427871782711e-09,8.777254098733694e-09,9.393765367853191e-09,1.017505627095198e-08,8.410372293135445e-09,4.795126781862311e-09,3.4084240579898953e-09,4.041097099452253e-09,4.391642354087171e-09,3.1000924461993493e-09,2.055236753559744e-09,2.0427110460635312e-09,2.9628864175784636e-09,2.7173924559046764e-09,1.5792888449542687e-09,1.3280044245045595e-09,21D0310,240,41
192628.933,502848.3574,0.52,-4.0,2.05,5.897285310779103e-09,5.442546140972586e-09,5.074316110391724e-09,4.5155455727390805e-09,4.866437407816912e-09,6.7727860274736875e-09,7.798375991727189e-09,9.340142839474532e-09,8.400211726177223e-09,4.897744215980389e-09,3.156452870758882e-09,2.156833383647911e-09,2.2256916426908593e-09,2.4677101388890912e-09,2.309007664226593e-09,1.7825168886958252e-09,21D0310,240,42
192628.933,502848.3574,0.52,-4.0,2.05,8.663839766983787e-09,8.56352653354665e-09,7.679917577085926e-09,8.038746110141415e-09,8.222391747955232e-09,6.80477924482534e-09,5.038549465257013e-09,4.035106579739446e-09,3.751547345961481e-09,3.237014786574426e-09,3.1625780415122073e-09,2.740094604687652e-09,2.18652496130489e-09,1.7677509382170212e-09,1.879887590057686e-09,2.1722784157198907e-09,21D0310,240,43
192628.933,502848.3574,0.52,-4.0,2.05,1.0894321585618596e-08,9.274325343459406e-09,7.727318140150645e-09,6.720378916005929e-09,6.314000663660065e-09,8.057613739664102e-09,1.0557384524472736e-08,1.0482617072184044e-08,7.78025202619252e-09,3.856440282464818e-09,2.5195948021810903e-09,2.0873100357094647e-09,1.884955700068827e-09,1.9301366732956683e-09,1.8182565993939387e-09,1.3825345844398511e-09,21D0310,240,44
192628.933,502848.3574,0.52,-4.0,2.05,1.0109954597186613e-08,1.194606630046863e-08,1.2023829910844468e-08,1.1361730787175681e-08,8.758405801628682e-09,5.387487195707029e-09,4.4464261162104395e-09,4.808124441167354e-09,5.461789163751227e-09,4.329552810936226e-09,3.069825954147814e-09,2.582839076580706e-09,3.3251411372729593e-09,3.226635469046399e-09,2.079975035194393e-09,1.500518404150478e-09,21D0310,240,45
192628.933,502848.3574,0.52,-4.0,2.05,3.6550223049105837e-09,4.413407339715388e-09,4.859160808683034e-09,4.334952151415986e-09,3.983757812435554e-09,5.023493279725707e-09,4.544828453377988e-09,3.4137618088098286e-09,4.212310051730926e-09,5.0064735255490505e-09,4.247006845810486e-09,2.309591374975801e-09,1.8522093646577399e-09,2.417555821003512e-09,2.6347748815400277e-09,2.140013178170937e-09,21D0310,240,46
192628.933,502848.3574,0.52,-4.0,2.05,6.350594014224995e-09,6.619860632502995e-09,5.668866824832611e-09,5.5404538879586005e-09,7.241341286444917e-09,7.623426094183924e-09,6.1254894221675495e-09,4.00472131675069e-09,3.5848544588643833e-09,3.79288400803735e-09,3.349925070607451e-09,2.552690803362266e-09,2.350449026518935e-09,1.966338504754375e-09,1.4729368217334903e-09,1.365962497035044e-09,21D0310,240,47
192628.933,502848.3574,0.52,-4.0,2.05,1.6543804496830914e-08,1.6206528774784494e-08,1.1991354312928295e-08,8.793014112136871e-09,6.430590012025306e-09,5.816973454439729e-09,6.141177819654762e-09,6.8323166486904734e-09,5.824437939353914e-09,3.4423723911837203e-09,2.546812597068973e-09,2.52695984075536e-09,2.1711223740417797e-09,1.6672006969567494e-09,1.3767889201476601e-09,1.473643147230758e-09,21D0310,240,48
192628.933,502848.3574,0.52,-4.0,2.05,1.768793796687397e-08,2.2465546014326972e-08,2.1395949871934927e-08,1.857219566216772e-08,1.3022996084163145e-08,8.592299978557157e-09,6.990922896563762e-09,6.414148160348741e-09,6.542000264356121e-09,6.764065694852842e-09,6.3173214607719086e-09,5.727888153415393e-09,6.4880833711705074e-09,6.001153502263411e-09,3.745436283108221e-09,2.54593726287432e-09,21D0310,240,49
192628.933,502848.3574,0.52,-4.0,2.05,1.1846717322829025e-08,1.31152396908344e-08,1.2600344640424074e-08,1.024568060461048e-08,9.798017226433392e-09,9.842758486849904e-09,1.1265017615707256e-08,1.3123947524920878e-08,1.0869497199523088e-08,6.612130574291961e-09,4.790204055646911e-09,3.615681077127994e-09,3.1627064283824973e-09,2.808247788700514e-09,2.174952501606714e-09,1.9840528141871476e-09,21D0310,240,50
192611.7707,502857.9625,0.33,-4.0,2.4,1.0191557958031672e-09,7.936696450931727e-10,8.158731650648715e-10,1.0686073605563283e-09,1.524480348257763e-09,2.2658852298029192e-09,2.282993207582748e-09,1.487384298718445e-09,9.271661699919721e-10,4.987910765720966e-10,4.122574291885177e-10,3.6630997845633287e-10,5.890930165038191e-10,7.37783748091914e-10,6.29973135885141e-10,4.843670776321984e-10,21C0271,260,1
192611.7707,502857.9625,0.33,-4.0,2.4,1.376367759785407e-09,2.1988012052656116e-09,2.9865144568056604e-09,2.8748382478726518e-09,2.2964336183106508e-09,1.3521742913949623e-09,8.939945978163513e-10,6.95627463313193e-10,8.92012353811624e-10,9.83021794691592e-10,7.505705399880343e-10,5.486636141092304e-10,1.0157518809259423e-09,1.1935467842980621e-09,8.82340791133615e-10,6.830805514541502e-10,21C0271,260,2
192611.7707,502857.9625,0.33,-4.0,2.4,5.52102390279933e-10,4.731642257099176e-10,4.872188733655887e-10,6.458118069061163e-10,8.84913702938155e-10,1.1459273111081555e-09,1.2606718275843584e-09,1.046474328169458e-09,7.376742911520134e-10,3.4819179240293293e-10,2.359972237955521e-10,1.9998592058102908e-10,2.9815499035355576e-10,4.117505473788569e-10,4.2407542288769405e-10,3.4998837656216517e-10,21C0271,260,3
192611.7707,502857.9625,0.33,-4.0,2.4,1.258130550453281e-09,1.969417891851127e-09,2.588423951287691e-09,2.600374007599108e-09,2.119379854109674e-09,1.3172785698319401e-09,9.087445907370211e-10,6.883510642857119e-10,7.613367511653246e-10,8.022925749351962e-10,6.140969891269828e-10,5.008671019904932e-10,9.574016576626583e-10,1.087922006373671e-09,7.891060308801419e-10,6.638119507835028e-10,21C0271,260,4
192611.7707,502857.9625,0.33,-4.0,2.4,4.6058204242802316e-10,4.830665266379532e-10,4.6887946017288e-10,5.704981561046423e-10,8.749027102992558e-10,1.167152381761257e-09,1.1749927551456639e-09,8.545909522943261e-10,5.766155758050138e-10,3.523964635273297e-10,2.9195409010454977e-10,1.9975726194222048e-10,2.044480248001297e-10,2.418886706765867e-10,2.242590441077087e-10,1.9269410032297515e-10,21C0271,260,5
192611.7707,502857.9625,0.33,-4.0,2.4,1.782373208389782e-09,2.560004819274498e-09,3.160066530882185e-09,3.1590550291524393e-09,2.698758367884994e-09,1.7153676787410663e-09,1.3273500422258694e-09,1.002025854993606e-09,1.0405748965798482e-09,9.329118523192083e-10,6.71646311976307e-10,5.301989728060516e-10,8.913836950239366e-10,9.386992287834323e-10,6.480790161919668e-10,6.996221318036577e-10,21C0271,260,6
192611.7707,502857.9625,0.33,-4.0,2.4,7.371237513970436e-10,5.796713182651898e-10,5.716470330630698e-10,8.015014308593151e-10,1.2139951949249335e-09,1.6811871027143243e-09,1.7331356009528427e-09,1.219081215897235e-09,7.856705330892828e-10,4.0925342288922746e-10,3.2031723012544525e-10,2.800543093732677e-10,4.3173573326798024e-10,5.57844255063077e-10,5.094796300656137e-10,4.1137326405662317e-10,21C0271,260,7
192611.7707,502857.9625,0.33,-4.0,2.4,1.8623614132740558e-09,2.623268559418646e-09,3.2509576901875235e-09,3.256248795433191e-09,2.7593875215002914e-09,1.9072551768541427e-09,1.5545643819506376e-09,1.167287642435787e-09,1.1797532552301571e-09,1.0910607512428624e-09,7.86894475321013e-10,6.80053820434023e-10,1.182879526836777e-09,1.2501923660403247e-09,8.512625430263054e-10,7.473883684019683e-10,21C0271,260,8
192611.7707,502857.9625,0.33,-4.0,2.4,9.241062595350147e-10,9.262762649990365e-10,8.958503062134315e-10,1.1865120693262703e-09,1.5352644169616967e-09,1.6967868538401801e-09,1.3935266022613395e-09,8.868792398477191e-10,7.32469698645678e-10,6.262253340505897e-10,6.983180608817621e-10,9.77521090039884e-10,8.564195472795053e-10,6.121839301153791e-10,4.0544931966633675e-10,4.5806470186399554e-10,21C0271,260,9
192611.7707,502857.9625,0.33,-4.0,2.4,1.6733815246348483e-09,2.8701330739501333e-09,4.357640918126084e-09,4.571691022121042e-09,3.8549418226419725e-09,2.2967220038953727e-09,1.4696687693345024e-09,1.122408928502614e-09,1.415338512060714e-09,1.5669427460093768e-09,1.1981083207688415e-09,8.326360306785965e-10,1.600064112287672e-09,1.898433883701888e-09,1.435373161602557e-09,1.133241354148619e-09,21C0271,260,10
192611.7707,502857.9625,0.33,-4.0,2.4,2.354048660764601e-09,2.447536012861488e-09,2.001810167762181e-09,1.6263466012140152e-09,1.61511651552577e-09,2.668967718488333e-09,3.0074042202531094e-09,2.386377100450459e-09,1.760435237744605e-09,1.106148819313598e-09,9.010191122113183e-10,8.62486337993849e-10,7.973394462653964e-10,9.234379619537251e-10,8.794624230781382e-10,7.661298661571758e-10,21C0271,260,11
192611.7707,502857.9625,0.33,-4.0,2.4,4.7619063510655375e-09,6.136059915925651e-09,7.521139406918644e-09,7.303282075755194e-09,5.993670155282426e-09,3.881736783847603e-09,2.8287056200422278e-09,1.9349768221399967e-09,2.173490662785641e-09,2.352969313555602e-09,1.9468387025974318e-09,1.313745140625606e-09,2.1085326145136183e-09,2.44041359291316e-09,1.8052689889010245e-09,1.4284057494668992e-09,21C0271,260,12
192611.7707,502857.9625,0.33,-4.0,2.4,9.437740621450632e-10,7.625356799499107e-10,7.327263177075334e-10,1.110385902206504e-09,1.5578632579060581e-09,2.113365922489004e-09,2.331204627379691e-09,1.8624288970882126e-09,1.274770461909607e-09,6.12602004677724e-10,4.3322208745812737e-10,3.6345189824071376e-10,5.282316598796189e-10,7.115023582680048e-10,7.527027329982286e-10,6.388982005908684e-10,21C0271,260,13
192611.7707,502857.9625,0.33,-4.0,2.4,4.072361765177322e-09,5.969696900003331e-09,5.558006166748881e-09,3.889443831421813e-09,2.173199125080354e-09,1.5930413940161526e-09,1.3102842244780214e-09,1.0081495378605791e-09,9.954560461376044e-10,8.239579865442698e-10,6.694488548090901e-10,7.287631105835554e-10,7.795891918960658e-10,7.157056253487509e-10,5.754411280906754e-10,6.323299115968565e-10,21C0271,260,14
192611.7707,502857.9625,0.33,-4.0,2.4,7.66632588138879e-10,7.152545690083215e-10,1.2762940509841414e-09,1.864655822695332e-09,2.4220594254314082e-09,2.1779969064659203e-09,2.309384506600692e-09,2.125100487135526e-09,1.783729591759047e-09,1.222038390176568e-09,9.191188921789499e-10,6.630889845386823e-10,6.296165741237771e-10,1.0189602991754408e-09,1.4811422726629166e-09,1.2903296031148668e-09,21C0271,260,15
192611.7707,502857.9625,0.33,-4.0,2.4,3.0595973872453606e-09,4.209814280063755e-09,4.608991214720428e-09,4.1250000468926015e-09,3.0469060336957293e-09,2.0502684570246023e-09,1.5282804460727594e-09,8.984617630018702e-10,6.256346096801916e-10,5.037367843115167e-10,5.277430242191758e-10,6.652320699570501e-10,1.0928801624112416e-09,1.091862954959982e-09,8.292063056588841e-10,1.040401508789687e-09,21C0271,260,16
192611.7707,502857.9625,0.33,-4.0,2.4,9.199676531783861e-10,8.427888786618777e-10,7.894612678445898e-10,9.995652874304503e-10,1.5845611961930455e-09,2.0759829501739398e-09,2.0610356043923456e-09,1.792000203445088e-09,1.431334048977307e-09,8.647756884908285e-10,6.282284664830748e-10,4.710810291936466e-10,6.970775167466296e-10,1.0368296155097592e-09,1.111009721299797e-09,9.062786306005192e-10,21C0271,260,17
192611.7707,502857.9625,0.33,-4.0,2.4,1.7567370696911395e-09,2.802508537193612e-09,3.6495254778667124e-09,3.434725252026549e-09,2.7537182405178704e-09,1.734288612249376e-09,1.3076044867904582e-09,1.0117128729845386e-09,1.004091425567413e-09,9.035443874789347e-10,6.652749589613257e-10,6.503492347785214e-10,1.1716436380529351e-09,1.2827290855209926e-09,9.043737453550483e-10,9.02378591191934e-10,21C0271,260,18
192611.7707,502857.9625,0.33,-4.0,2.4,3.9311622727754537e-10,4.545406226631705e-10,4.5628730038446435e-10,5.271266418859105e-10,1.016314528022437e-09,1.362661451408355e-09,1.30246394752688e-09,8.608861329135776e-10,5.734460137040912e-10,3.749381027571095e-10,3.2394215634009314e-10,2.653755999556969e-10,4.150197214116445e-10,5.037134595107647e-10,4.2215538122834756e-10,3.019844217492917e-10,21C0271,260,19
192611.7707,502857.9625,0.33,-4.0,2.4,1.0283509501102447e-09,1.612195408888004e-09,2.343894113336724e-09,2.3019113796416822e-09,1.639401385239445e-09,9.422704199540064e-10,7.042122222038636e-10,6.130907058812943e-10,6.689548397607956e-10,6.232514829063552e-10,4.5444296930003943e-10,3.9075194103610837e-10,8.059815038505115e-10,9.937803617899446e-10,7.91513267891219e-10,5.944000090364062e-10,21C0271,260,20
192611.7707,502857.9625,0.33,-4.0,2.4,5.679981703427074e-10,4.4244885296245255e-10,4.427535405442053e-10,5.492007805069727e-10,1.0485774088976358e-09,1.5158730105588211e-09,1.4072544090632023e-09,8.16072398071697e-10,4.865973788905538e-10,2.6070971057025917e-10,2.1640886674349587e-10,2.4022878953172395e-10,4.588926495412631e-10,5.560934709335318e-10,4.4075107828388696e-10,3.2404922396971475e-10,21C0271,260,21
192611.7707,502857.9625,0.33,-4.0,2.4,2.3866695926677836e-09,3.779663889298047e-09,4.5791210969669724e-09,3.9711017453914035e-09,2.6060019450468463e-09,1.913434681051979e-09,1.6034583859772724e-09,9.95622967791011e-10,6.968278829899808e-10,4.5734865184067685e-10,3.789117381787706e-10,4.010064145076021e-10,8.218759540476713e-10,1.0046994038683394e-09,8.46052663201046e-10,9.974152254534467e-10,21C0271,260,22
192611.7707,502857.9625,0.33,-4.0,2.4,7.476554482641358e-10,7.356404568073991e-10,7.709332910827751e-10,9.655248718483878e-10,1.4886582620328563e-09,1.5371446443589121e-09,1.3056344713313075e-09,8.578157754499143e-10,5.939344251512818e-10,4.4788957532296157e-10,4.1988145678861437e-10,3.927273085174681e-10,6.17248666973853e-10,6.869303753582594e-10,5.095445660106899e-10,3.7517902846890333e-10,21C0271,260,23
192611.7707,502857.9625,0.33,-4.0,2.4,1.018093454189227e-09,1.0004813123135227e-09,8.5416535393153e-10,9.271846620452801e-10,1.3360126799335195e-09,1.4983605487453483e-09,1.321905375188154e-09,9.308302620700483e-10,6.907970237445458e-10,4.043128044021125e-10,2.9610810852973256e-10,2.409021603893386e-10,6.007062055605612e-10,1.0017769805588904e-09,1.2142437038497131e-09,1.0111331098912843e-09,21C0271,260,24
192611.7707,502857.9625,0.33,-4.0,2.4,7.973302756374202e-10,8.18472172895964e-10,6.37064726759909e-10,6.929216886439132e-10,1.4128276364394923e-09,1.8759105681650022e-09,1.773081752528608e-09,1.376836309379259e-09,1.0205585129215523e-09,6.082827976661087e-10,5.241184071756838e-10,4.305589734203418e-10,6.556152740671713e-10,8.140507721604565e-10,7.398137537066155e-10,5.762053637713241e-10,21C0271,260,25
192611.7707,502857.9625,0.33,-4.0,2.4,2.375135742087995e-09,2.674147827522757e-09,2.6255489777372167e-09,2.148080707413548e-09,1.4072368433801342e-09,8.642780153271314e-10,6.14620951271503e-10,3.6657220417217626e-10,2.6762878962561115e-10,2.410475864622108e-10,2.6227845468071903e-10,3.75759187489364e-10,6.4761022074516e-10,6.748465566015543e-10,7.95474862040425e-10,1.0980203408149712e-09,21C0271,260,26
192611.7707,502857.9625,0.33,-4.0,2.4,1.503717553625058e-09,2.2863407429580882e-09,2.8179091997267587e-09,2.646027441714984e-09,2.157588027624083e-09,1.3487824026885646e-09,9.667236852057727e-10,6.926535302086155e-10,6.456863485867771e-10,5.271835282740038e-10,3.8449397412318416e-10,4.885541883132527e-10,9.142621287324275e-10,9.537688181854315e-10,6.897566192050594e-10,8.340513496834686e-10,21C0271,260,27
192611.7707,502857.9625,0.33,-4.0,2.4,6.339906489521057e-10,5.251044114976886e-10,5.045777114159274e-10,7.024694313902126e-10,1.016423917438915e-09,1.313131854011104e-09,1.3999429731601683e-09,1.07250657041661e-09,6.964556405492146e-10,3.2300381236994285e-10,2.2489291687090426e-10,2.062168608634236e-10,3.76418461625941e-10,5.272337422615522e-10,5.432887955491997e-10,4.276315654845847e-10,21C0271,260,28
